Time	PitchSensor	RollSensor	AzimuthSensor	PitchIIR	RollIIR	AzimuthIIR	PitchKalman	RollKalman	AzimuthKalman
  14.3	  21.5703811646	  46.8268318176	 290.8245239258	  21.5675449371	  46.9821548462	 290.7278137207	  21.5718059540	  47.9195442200	 290.1752014160
  14.3	  21.7621631622	  47.3118705750	 288.8034057617	  21.7466030121	  47.2854347229	 288.9534301758	  21.6712493896	  47.6020927429	 289.0008239746
  14.4	  21.9471549988	  45.9520606995	 286.2893981934	  21.9313068390	  46.0602264404	 286.5095520020	  21.8153858185	  46.7401046753	 286.5643005371
  14.4	  25.0455398560	  46.1774406433	 273.5774230957	  24.7870616913	  46.1674919128	 274.6278381348	  23.5028419495	  46.4461669922	 278.3637390137
  14.5	  24.3320331573	  48.7978782654	 273.6534729004	  24.3694534302	  48.5917892456	 273.7227783203	  23.9360179901	  47.6747169495	 274.6717224121
  14.5	  23.6047039032	  41.7724342346	  87.1547698975	  23.6799392700	  42.3379096985	  87.8140258789	  23.7629356384	  44.5913200378	  88.6501922607
  14.5	  28.9140777588	  52.3949470520	  76.7653045654	  28.5128993988	  51.5359497070	  77.1296691895	  26.4539337158	  48.6679954529	  79.6202621460
  14.6	  24.3699283600	  46.0854644775	  79.3219833374	  24.6928787231	  46.4876670837	  79.0213470459	  25.3652324677	  47.3188591003	  77.7524032593
  14.6	  28.2236881256	  52.8841323853	  70.4280471802	  27.9454040527	  52.3449249268	  70.8877258301	  26.8585109711	  50.2262039185	  70.9897994995
  14.7	  25.1978855133	  48.5126571655	  68.8161773682	  25.4225597382	  48.8141937256	  68.9786911011	  25.9909858704	  49.3310317993	  68.1291427612
  14.7	  27.3225555420	  49.9799194336	  62.1029930115	  27.1674194336	  49.8830528259	  62.6026878357	  26.6866092682	  49.6700210571	  63.4528350830
  14.7	  26.6189231873	  48.6977462769	  56.5001792908	  26.6628608704	  48.7915039062	  57.0144767761	  26.6512508392	  49.1620979309	  57.7214126587
  14.8	  25.1420211792	  46.5988121033	  48.5464477539	  25.2735881805	  46.7844734192	  49.2644577026	  25.8628158569	  47.8230209351	  50.1739273071
  14.8	  26.4201869965	  48.8454742432	  47.5243721008	  26.3326606750	  48.6848258972	  47.6454429626	  26.1539897919	  48.3571548462	  47.3242111206
  14.9	  20.0980968475	  44.3039512634	  46.4160385132	  20.6015987396	  44.6404609680	  46.4745597839	  22.9903430939	  46.2397308350	  44.7565689087
  14.9	  25.0691967010	  49.9291839600	  39.3324356079	  24.7041244507	  49.4750823975	  39.6445083618	  24.0763530731	  48.1671295166	  37.7370681763
  14.9	  18.4194450378	  46.8698806763	  37.7838058472	  18.9554748535	  47.0831489563	  37.9142265320	  21.1211395264	  47.4894409180	  35.1241836548
  15.0	  18.9224243164	  48.0251998901	  37.7075958252	  18.9251136780	  47.9534339905	  37.7364501953	  19.9725151062	  47.7693252563	  35.3946342468
  15.0	  17.3610172272	  46.6029586792	  27.1001968384	  17.4902648926	  46.7133522034	  27.9713878632	  18.6082477570	  47.1600074768	  27.6710319519
  15.1	  16.2912864685	  48.8241004944	  30.8025016785	  16.3929100037	  48.6476669312	  30.5774402618	  17.3978500366	  48.0293464661	  27.6575584412
  15.1	  16.5508918762	  46.2077407837	  23.8247165680	  16.5394439697	  46.4006118774	  24.3637828827	  16.9553928375	  47.0777244568	  25.6959381104
  15.1	   9.9159994125	  45.3148574829	  29.7766284943	  10.4129276276	  45.3944053650	  29.2049579620	  13.2779598236	  46.1567878723	  26.8717765808
  15.2	  15.9210100174	  47.1542587280	  20.6598320007	  15.4298477173	  46.9937286377	  21.1047496796	  14.6587095261	  46.6778755188	  21.0025959015
  15.2	   9.1428718567	  44.7497787476	  19.7044086456	   9.6423482895	  44.9242172241	  19.8303012848	  11.7771940231	  45.6706237793	  19.8569755554
  15.3	  11.0208091736	  46.1258583069	  21.0903377533	  10.9121980667	  46.0306472778	  21.0037250519	  11.3820533752	  45.9084396362	  20.1629543304
  15.3	  11.0587263107	  45.1440620422	  19.5649280548	  11.0466756821	  45.2176055908	  19.6863632202	  11.2131443024	  45.5091285706	  20.3656177521
  15.3	   9.2543735504	  44.2665100098	  20.3140048981	   9.3957071304	  44.3410797119	  20.2533874512	  10.1898679733	  44.8599739075	  20.9852657318
  15.4	  11.5376834869	  43.6830978394	  19.7096824646	  11.3623561859	  43.7373275757	  19.7529563904	  10.8939781189	  44.2451667786	  21.7530593872
  15.4	  10.2510089874	  43.9363555908	  24.7027683258	  10.3391494751	  43.9206237793	  24.2834281921	  10.5580854416	  44.0838394165	  24.4883708954
  15.5	  12.1421861649	  43.8536453247	  25.4049854279	  11.9956617355	  43.8591194153	  25.3216114044	  11.3856325150	  43.9635848999	  26.4054927826
  15.5	  11.9768905640	  42.8151779175	  30.5299301147	  11.9785366058	  42.8987960815	  30.0872573853	  11.6945104599	  43.3636512756	  31.8297557831
  15.5	  14.3906269073	  42.0588989258	  33.4231071472	  14.1884479523	  42.1299896240	  33.1821403503	  13.1029815674	  42.6820373535	  36.4879684448
  15.6	  13.8992223740	  40.0644073486	  39.5188674927	  13.9229135513	  40.2288398743	  38.9410667419	  13.5189437866	  41.3145713806	  42.6716880798
  15.6	  16.0636291504	  40.8745994568	  48.4885025024	  15.8927259445	  40.8225402832	  47.7617034912	  14.8483066559	  41.0847244263	  50.8207702637
  15.7	  19.0006580353	  39.3771133423	  54.4433326721	  18.7438011169	  39.4986953735	  53.9506530762	  17.0175266266	  40.1926574707	  59.4707527161
  15.7	  19.9326152802	  36.9530487061	  60.0906410217	  19.8379802704	  37.1599273682	  59.5604286194	  18.5403938293	  38.5002632141	  65.3100433350
  15.7	  20.3850936890	  36.4612579346	  71.2497406006	  20.3414211273	  36.5173416138	  70.2789916992	  19.5040798187	  37.4350700378	  73.9340057373
  15.8	  24.4132423401	  37.6294288635	  72.2203521729	  24.0750007629	  37.5343971252	  72.0891113281	  22.0686626434	  37.5366058350	  77.3978195190
  15.8	  26.7161979675	  36.2738914490	  77.0506973267	  26.5023899078	  36.3782348633	  76.6461486816	  24.4965724945	  36.8769531250	  82.4497146606
  15.9	  26.9652881622	  35.3088607788	 273.3384094238	  26.9299201965	  35.3915367126	 271.8786010742	  25.7862472534	  36.0577697754	 275.4177856445
  15.9	  32.0611495972	  36.3575210571	  87.3008880615	  31.6344699860	  36.2732467651	  87.6631622314	  29.0643062592	  36.2143630981	 274.7680969238
  15.9	  33.0610427856	  35.0101623535	 279.9485778809	  32.9471626282	  35.1128845215	 278.9126892090	  31.1522350311	  35.5852775574	 283.9649047852
  16.0	  35.8299407959	  39.2276611328	 283.4495239258	  35.5921745300	  38.8693542480	 283.1058959961	  33.5959053040	  37.4880867004	 288.1382141113
  16.0	  36.7835617065	  35.9378051758	 292.9561462402	  36.6938972473	  36.1679611206	 292.0641479492	  35.2611579895	  36.6782073975	 295.5650939941
  16.1	  37.7544898987	  37.0007896423	 295.8962402344	  37.6682319641	  36.9320030212	 295.6043395996	  36.5636978149	  36.8467292786	 298.2111816406
  16.1	  44.0683403015	  31.5172271729	 284.5390319824	  43.5593223572	  31.9975605011	 285.6081542969	  40.4841804504	  34.0625534058	 294.1437072754
  16.1	  34.9232978821	  36.8814849854	 308.4990844727	  35.6142311096	  36.5355148315	 307.3682861328	  37.5791358948	  35.5351905823	 304.5704040527
  16.2	  42.1240539551	  29.1156940460	 302.1488647461	  41.6124343872	  29.7735061646	 302.6568603516	  39.9534378052	  32.1815910339	 305.1092224121
  16.2	  42.8211936951	  27.0035076141	 302.9642333984	  42.7243270874	  27.2353229523	 302.9269104004	  41.4515762329	  29.4765224457	 304.7873840332
  16.3	  37.6069259644	  36.4408683777	 310.2510681152	  38.0505332947	  35.7405128479	 309.7433166504	  39.4430999756	  33.1147499084	 308.5214843750
  16.3	  40.7708930969	  23.7620773315	 314.4740295410	  40.6025695801	  24.7368373871	 313.7625732422	  40.1367492676	  28.2288455963	 312.2449340820
  16.3	  42.3623352051	  31.1615657806	 306.5264892578	  42.2295570374	  30.6129779816	 307.0201416016	  41.2994117737	  29.7609195709	 309.2024841309
  16.4	  42.1582641602	  28.5516166687	 309.3293457031	  42.1652565002	  28.7146968842	 309.1219482422	  41.7480850220	  29.1291713715	 309.7302246094
  16.4	  42.8558197021	  27.8782157898	 308.2441101074	  42.8005104065	  27.9461727142	 308.3166198730	  42.3267745972	  28.4756622314	 309.0211791992
  16.5	  41.3811683655	  34.2221832275	 308.7595825195	  41.5115509033	  33.7132492065	 308.6802673340	  41.8327865601	  31.4776916504	 309.0726623535
  16.5	  44.3987884521	  29.7473506927	 303.5117187500	  44.1696205139	  30.0835151672	 303.9905700684	  43.1732902527	  30.5737514496	 306.0211486816
  16.5	  41.9958572388	  32.5528678894	 308.1876220703	  42.1708984375	  32.3625106812	 307.8832702637	  42.5581855774	  31.6076583862	 307.4605712891
  16.6	  43.2649345398	  31.0836906433	 306.7302856445	  43.1776733398	  31.1879901886	 306.8258972168	  42.9273986816	  31.3339328766	 307.2802429199
  16.6	  42.6492843628	  32.8830108643	 306.9122924805	  42.6938896179	  32.7440452576	 306.9007568359	  42.7821083069	  32.1431846619	 306.9783020020
  16.7	  43.9644851685	  31.0136337280	 305.2069396973	  43.8632202148	  31.1555786133	 305.3493957520	  43.3997917175	  31.5531005859	 306.1739807129
  16.7	  41.8371620178	  33.2115745544	 308.9827270508	  41.9993934631	  33.0531311035	 308.7170410156	  42.5834617615	  32.4194984436	 307.8831481934
  16.7	  42.4519233704	  31.9765052795	 308.5690612793	  42.4152641296	  32.0652046204	 308.5797424316	  42.5147438049	  32.1880760193	 308.3258056641
  16.8	  42.2360763550	  30.8095340729	 307.7158508301	  42.2509880066	  30.9101905823	 307.7851867676	  42.3691711426	  31.4679145813	 307.2556152344
  16.8	  43.2056732178	  32.5917739868	 302.7480163574	  43.1297302246	  32.4544601440	 303.1510009766	  42.8061676025	  32.0550270081	 304.0177001953
  16.9	  43.5060195923	  36.9285240173	 299.2727661133	  43.4812011719	  36.5515213013	 299.5341186523	  43.1717758179	  34.6009788513	 300.5696105957
  16.9	  41.9203948975	  31.7183799744	 302.4877014160	  42.0484390259	  32.0840110779	 302.1572265625	  42.5180435181	  33.0950889587	 300.5994567871
  16.9	  42.1682929993	  38.6938629150	 293.4575805664	  42.1729621887	  38.1163749695	 294.1000061035	  42.3353309631	  36.0199317932	 294.0480346680
  17.0	  41.4877433777	  37.8489189148	 290.4238586426	  41.5394363403	  37.8688888550	 290.7338562012	  41.8925514221	  36.9754104614	 289.8617553711
  17.0	  42.7070312500	  43.2316589355	 283.1436767578	  42.6205940247	  42.7835845947	 283.6707153320	  42.3180389404	  40.2437248230	 283.8614196777
  17.1	  39.4555931091	  40.2621803284	 286.0497741699	  39.7103652954	  40.4548988342	 285.7894592285	  40.8226776123	  40.2533683777	 282.5862731934
  17.1	  37.8506126404	  43.5668449402	 285.0231933594	  38.0054473877	  43.3188629150	 285.0695800781	  39.2700500488	  41.9843521118	 281.5574035645
  17.1	  40.6667823792	  42.6925125122	 270.0601501465	  40.4388999939	  42.7480888367	 271.3669128418	  39.9997138977	  42.3542976379	 272.3658142090
  17.2	  38.7678108215	  41.8298072815	 270.1747436523	  38.8963088989	  41.8987350464	 270.2895507812	  39.3561553955	  42.0802993774	  89.0745925903
  17.2	  35.5211410522	  43.4752120972	 275.3720397949	  35.7893295288	  43.3552970886	 275.0112915039	  37.3527145386	  42.8090133667	 270.5231323242
  17.3	  38.6881713867	  43.2343139648	  79.0620269775	  38.4423179626	  43.2449455261	  80.2848434448	  38.0503654480	  43.0311927795	  81.0505065918
  17.3	  35.5356101990	  39.1964874268	  78.5808410645	  35.7822647095	  39.5213432312	  78.6844558716	  36.7366371155	  41.0279121399	  77.6580200195
  17.3	  34.4353713989	  41.2654609680	  76.6667861938	  34.5386734009	  41.1348228455	  76.8414306641	  35.5344390869	  41.1520080566	  74.3188705444
  17.4	  35.0815391541	  39.9110374451	  69.7171249390	  35.0358848572	  40.0156669617	  70.3075485229	  35.2978401184	  40.5037193298	  70.2934875488
  17.4	  32.3192062378	  38.9493370056	  72.5296783447	  32.5268135071	  39.0283737183	  72.3590545654	  33.7417755127	  39.6916961670	  70.0099716187
  17.5	  33.3927268982	  40.6395034790	  66.8041687012	  33.3208389282	  40.5030403137	  67.2022399902	  33.5594291687	  40.1868400574	  66.1957321167
  17.5	  29.9493026733	  37.7863922119	  65.9841766357	  30.2293357849	  38.0030670166	  66.0622863770	  31.6734733582	  38.9328269958	  63.8431129456
  17.5	  30.0474586487	  39.5315589905	  64.4126281738	  30.0619735718	  39.4150581360	  64.5495300293	  30.8240337372	  39.2456130981	  62.4513931274
  17.6	  27.9252319336	  37.1652832031	  61.3945045471	  28.1108608246	  37.3555984497	  61.6521263123	  29.3096771240	  38.1588325500	  59.9947395325
  17.6	  28.2010211945	  39.9303779602	  58.8521499634	  28.1957015991	  39.7286415100	  59.0554733276	  28.7305068970	  39.0843009949	  56.7469024658
  17.7	  24.5845088959	  37.1356124878	  56.0717544556	  24.8804149628	  37.3409729004	  56.3269348145	  26.5646076202	  38.0662879944	  53.5773735046
  17.7	  24.2726631165	  40.0708694458	  58.0180740356	  24.3232135773	  39.8529014587	  57.8945922852	  25.3672790527	  39.1134986877	  54.0117073059
  17.7	  24.1300678253	  40.2408370972	  53.1820106506	  24.1459865570	  40.2089843750	  53.5602035522	  24.7209491730	  39.7024307251	  51.2387733459
  17.8	  22.7173843384	  41.0320396423	  51.8310356140	  22.8338432312	  40.9656906128	  51.9713897705	  23.6742706299	  40.3970260620	  48.8928527832
  17.8	  22.8074741364	  41.1808357239	  46.5228309631	  22.8096504211	  41.1631546021	  46.9571876526	  23.2214508057	  40.8064956665	  45.3110847473
  17.9	  21.4040241241	  41.1098823547	  46.9943962097	  21.5186042786	  41.1141815186	  46.9896430969	  22.2720127106	  40.9649887085	  45.0461845398
  17.9	  20.3350028992	  42.3010635376	  46.7458229065	  20.4240226746	  42.2127304077	  46.7976112366	  21.2601051331	  41.6629638672	  43.7396659851
  17.9	  23.3510570526	  42.6099395752	  37.5910491943	  23.0866680145	  42.5733642578	  38.2859840393	  22.3524341583	  42.1576766968	  38.5489234924
  18.0	  20.9527397156	  42.4727325439	  42.2215003967	  21.1168327332	  42.4803695679	  41.8939323425	  21.6212234497	  42.3222618103	  40.5697860718
  18.0	  21.3811817169	  42.4497528076	  41.8290405273	  21.3604927063	  42.4521522522	  41.8325576782	  21.4958248138	  42.3888664246	  41.4308128357
  18.1	  22.0200614929	  42.0376510620	  40.6725463867	  21.9646415710	  42.0726470947	  40.7714653015	  21.7696895599	  42.2053871155	  41.4328536987
  18.1	  19.6857223511	  39.6865425110	  41.8778800964	  19.8663959503	  39.8719177246	  41.7584915161	  20.6810092926	  40.8895263672	  42.6076202393
  18.1	  23.5167007446	  41.7199287415	  41.2737274170	  23.2157497406	  41.5634918213	  41.2894515991	  22.1623954773	  41.3233375549	  42.6025085449
  18.2	  19.4201469421	  39.2477645874	  45.8322219849	  19.7171897888	  39.4241561890	  45.3860626221	  20.7298240662	  40.2390441895	  45.1324653625
  18.2	  22.3836212158	  39.2403945923	  43.1481704712	  22.1534099579	  39.2565269470	  43.3285217285	  21.5937805176	  39.7173423767	  45.3196258545
  18.3	  18.5923938751	  37.0451049805	  50.5058479309	  18.8714370728	  37.2142295837	  49.8356971741	  20.0258331299	  38.3213424683	  49.6074638367
  18.3	  19.4442081451	  36.0853500366	  49.3827857971	  19.3967857361	  36.1796417236	  49.4271163940	  19.7219886780	  37.1532440186	  50.7346000671
  18.3	  18.2301311493	  36.3849525452	  55.7309112549	  18.3199501038	  36.3692474365	  55.2503242493	  18.9426307678	  36.7518806458	  54.5233612061
  18.4	  17.9291648865	  34.2413330078	  55.2980194092	  17.9624233246	  34.4172439575	  55.2965087891	  18.4131889343	  35.4403533936	  56.1297073364
  18.4	  17.0260047913	  33.5027198792	  59.2403602600	  17.1028175354	  33.5772361755	  58.9179801941	  17.6885128021	  34.4281196594	  58.9283752441
  18.5	  17.9741840363	  33.2215919495	  58.2948760986	  17.9027385712	  33.2508926392	  58.3447036743	  17.8377513885	  33.7978210449	  59.4328346252
  18.5	  16.2595291138	  31.7611980438	  63.7917098999	  16.3871383667	  31.8756141663	  63.3380737305	  17.0132751465	  32.7338714600	  63.0363464355
  18.5	  15.6905250549	  30.2569541931	  66.0897293091	  15.7476949692	  30.3883304596	  65.8682785034	  16.3222599030	  31.4399108887	  65.8395462036
  18.6	  16.6119766235	  30.0669078827	  67.5392532349	  16.5411872864	  30.0933475494	  67.4186630249	  16.4736099243	  30.7226448059	  68.3407363892
  18.6	  16.1150493622	  23.8734970093	  66.0569381714	  16.1571846008	  24.3868751526	  66.1741333008	  16.2862949371	  27.1445980072	  69.3174743652
  18.7	  12.8571863174	  24.4262943268	  81.2208251953	  13.1199617386	  24.4231987000	  80.1494674683	  14.4949026108	  25.7245368958	  77.7170715332
  18.7	  15.7802457809	  22.5541572571	  77.0666732788	  15.5579681396	  22.7124996185	  77.3446121216	  15.1663751602	  24.0683059692	  79.3451309204
  18.7	  14.2336015701	  19.4098930359	  83.6637420654	  14.3415250778	  19.6732559204	  83.0631561279	  14.6790876389	  21.6347141266	  83.2404403687
  18.8	  13.7941646576	  21.6730670929	 272.8973999023	  13.8371133804	  21.5186271667	 272.1548156738	  14.2167978287	  21.6547508240	 271.0920715332
  18.8	  13.9951696396	  24.9378433228	 276.4193725586	  13.9839553833	  24.6560363770	 276.1160888672	  14.1010169983	  23.3698635101	 275.8369750977
  18.9	  12.7020263672	  16.5780868530	 283.0389099121	  12.8144693375	  17.2246513367	 282.2167968750	  13.3701734543	  19.8217849731	 279.6357727051
  18.9	  13.1064968109	  22.0626258850	 282.6482238770	  13.0858507156	  21.6640529633	 282.5974426270	  13.2324275970	  20.9924201965	 282.4412231445
  18.9	  10.4978418350	  15.3197135925	 296.4128723145	  10.7033357620	  15.8073940277	 295.0686035156	  11.8038587570	  18.0289535522	 290.0581054688
  19.0	  13.8788242340	  18.2225074768	 285.2128295898	  13.6101970673	  18.0151958466	 285.9730834961	  12.8878374100	  18.1300678253	 287.8457336426
  19.0	  10.7729549408	  19.7765445709	 294.2558593750	  10.9942464828	  19.6407108307	 293.6800537109	  11.7830066681	  18.9902000427	 292.3453979492
  19.1	  12.4837722778	  18.0142498016	 292.4871826172	  12.3597240448	  18.1507797241	 292.5988464355	  12.1490936279	  18.4803562164	 292.8570556641
  19.1	  11.5694465637	  16.9302673340	 298.9616699219	  11.6351594925	  17.0311775208	 298.4407958984	  11.8462810516	  17.6705780029	 297.2810058594
  19.1	   7.3978877068	  14.2555932999	 313.2652893066	   7.7205867767	  14.4642477036	 312.1671142578	   9.5224056244	  15.8865623474	 306.3052673340
  19.2	  12.3800497055	  15.4973773956	 298.2044067383	  11.9754505157	  15.4063720703	 299.5335083008	  11.0152616501	  15.6832494736	 301.6049499512
  19.2	  12.4134101868	  16.2584629059	 297.0758361816	  12.3793563843	  16.1919231415	 297.2640991211	  11.7456655502	  15.9837455750	 299.1290893555
  19.3	  11.1344213486	  19.1787261963	 296.4443054199	  11.2351493835	  18.9407463074	 296.4998474121	  11.4263467789	  17.6528282166	 297.3005371094
  19.3	  12.9670848846	  17.9023456573	 292.4920349121	  12.8243875504	  17.9885120392	 292.8580932617	  12.2312412262	  17.7831783295	 294.5921020508
  19.3	  13.2055025101	  19.6552600861	 289.3360900879	  13.1750621796	  19.5202064514	 289.6098327637	  12.7402029037	  18.7611675262	 291.2987670898
  19.4	  13.1205949783	  21.2781448364	 289.0003051758	  13.1255922318	  21.1315975189	 289.0507202148	  12.9389238358	  20.0760574341	 290.2515258789
  19.4	  14.8756027222	  21.5028934479	 284.3628234863	  14.7340803146	  21.4726486206	 284.7482299805	  13.9506607056	  20.8214492798	 287.1561279297
  19.5	  13.2944889069	  21.5735511780	 288.4366760254	  13.4049615860	  21.5658531189	 288.1675109863	  13.6078710556	  21.2143535614	 287.8556213379
  19.5	  12.6577224731	  18.4526767731	 292.0228881836	  12.7197484970	  18.7046737671	 291.6709289551	  13.1115055084	  19.7716312408	 289.8318481445
  19.5	  12.8122406006	  21.0024871826	 287.2351684570	  12.8052501678	  20.8097419739	 287.5420532227	  12.9551677704	  20.4146423340	 287.3859252930
  19.6	  13.4122667313	  18.5362434387	 285.5144653320	  13.3638048172	  18.7209644318	 285.6916198730	  13.1939592361	  19.4333515167	 285.7892150879
  19.6	  12.3703231812	  18.4040584564	 285.6688232422	  12.4479522705	  18.4287261963	 285.6788330078	  12.7636871338	  18.8956413269	 284.6785888672
  19.7	  12.1842823029	  16.5038414001	 284.9293823242	  12.2069807053	  16.6656188965	 284.9856872559	  12.4610023499	  17.6461448669	 283.8956604004
  19.7	  12.0618009567	  15.7984638214	 282.5111083984	  12.0738353729	  15.8697099686	 282.7157592773	  12.2524557114	  16.6809024811	 281.9326171875
  19.7	   9.5558967590	  15.2524890900	 287.9352111816	   9.7616262436	  15.3025341034	 287.5165100098	  10.8437528610	  15.9346895218	 284.2985229492
  19.8	  11.3097171783	  15.3893747330	 279.5469970703	  11.1851310730	  15.3823556900	 280.1708374023	  11.0871763229	  15.6498126984	 280.3555603027
  19.8	  10.6111335754	  11.0105590820	 278.6155090332	  10.6589832306	  11.3572635651	 278.7508850098	  10.8384876251	  13.2262296677	 277.7871704102
  19.9	  11.5347976685	  12.9928960800	 270.9544372559	  11.4624633789	  12.8567981720	 271.4949951172	  11.2022457123	  13.1043357849	 272.2104797363
  19.9	  10.7876501083	   8.0320692062	  87.4431076050	  10.8417892456	   8.3991546631	  87.8222656250	  10.9856576920	  10.4545440674	  87.9942474365
  19.9	  10.2793626785	   9.1593799591	  85.6192703247	  10.3255996704	   9.0970773697	  85.7842941284	  10.6166830063	   9.7779397964	  85.1917572021
  20.0	  11.1214256287	   7.1786794662	  78.4288024902	  11.0581827164	   7.3325595856	  79.0473632812	  10.8803653717	   8.4200658798	  80.4033126831
  20.0	   9.6325178146	   7.9551072121	  81.0509033203	   9.7510347366	   7.9035854340	  80.8872299194	  10.2284812927	   8.1771678925	  79.6387786865
  20.1	  11.1014490128	   8.0598592758	  73.7042388916	  10.9945487976	   8.0474367142	  74.2456665039	  10.6845264435	   8.1158847809	  75.1805725098
  20.1	   8.8642539978	   6.8452525139	  78.2579269409	   9.0394659042	   6.9434700012	  77.9051895142	   9.7336015701	   7.4520964622	  76.2773971558
  20.1	  10.0312232971	   6.8518929482	  72.9175491333	   9.9499778748	   6.8594145775	  73.3209075928	   9.8890819550	   7.1385459900	  73.7840499878
  20.2	   8.8038721085	   5.9806313515	  74.1965332031	   8.8954792023	   6.0506014824	  74.1213302612	   9.3221597672	   6.5336422920	  73.3109588623
  20.2	   6.5506396294	   6.4029898643	  81.3404922485	   6.7289381027	   6.3763275146	  80.8022155762	   7.8742961884	   6.4653892517	  77.2569427490
  20.3	   8.7509775162	   5.7910103798	  73.5930557251	   8.5735197067	   5.8426222801	  74.2057876587	   8.3322820663	   6.1130886078	  75.1957931519
  20.3	   6.6832175255	   6.0707015991	  80.6650543213	   6.8301048279	   6.0530486107	  80.1686782837	   7.4707975388	   6.0909452438	  78.2417373657
  20.3	   4.9465160370	   4.0970878601	  82.2762451172	   5.0917859077	   4.2472505569	  82.1026763916	   6.1520929337	   5.0493392944	  79.0960006714
  20.4	   3.7790966034	   4.0884680748	  82.3930664062	   3.8884239197	   4.1016716957	  82.3649215698	   4.9124212265	   4.5473728180	  79.4467773438
  20.4	   4.3729710579	   2.7976269722	  78.5303344727	   4.3317575455	   2.9088339806	  78.8580627441	   4.6306085587	   3.6332917213	  78.4328689575
  20.5	   2.7930152416	   0.5914033651	  78.5504302979	   2.9184932709	   0.7798002958	  78.5718917847	   3.6706359386	   2.0441856384	  77.0938568115
  20.5	   1.1889435053	   1.0500613451	  78.4973831177	   1.3276009560	   1.0284138918	  78.5132141113	   2.3741805553	   1.5248472691	  75.7805175781
  20.5	  -0.6996792555	  -1.9636796713	  81.4806900024	  -0.5391535163	  -1.7267656326	  81.2231826782	   0.7683723569	  -0.2975861132	  77.9020767212
  20.6	  -0.1532310396	  -1.8952215910	  79.8050613403	  -0.1851619333	  -1.8812843561	  79.9223251343	   0.2869195938	  -1.1322033405	  78.8410186768
  20.6	  -0.2159144133	  -1.9645648003	  79.3276672363	  -0.2134195268	  -1.9578087330	  79.3761062622	   0.0242351927	  -1.5670355558	  78.8347244263
  20.7	  -0.1880998164	  -1.7912139893	  79.5568695068	  -0.1901519001	  -1.8047158718	  79.5423660278	  -0.0866902694	  -1.6841480732	  79.2730407715
  20.7	  -0.1184565648	  -2.6629528999	  79.0493087769	  -0.1242652908	  -2.5934333801	  79.0912017822	  -0.1032852307	  -2.1954834461	  79.2806320190
  20.7	  -0.8079518080	  -2.4456439018	  80.0653228760	  -0.7526018620	  -2.4576096535	  79.9855041504	  -0.4714085758	  -2.3261692524	  79.0829467773
  20.8	  -0.8829976320	  -2.9078745842	  77.7879791260	  -0.8724549413	  -2.8714621067	  77.9719772339	  -0.6864258647	  -2.6300566196	  77.4890823364
  20.8	  -2.8101942539	  -4.7531843185	  77.8737792969	  -2.6533813477	  -4.6006484032	  77.8796234131	  -1.7958990335	  -3.7391953468	  75.1752014160
  20.9	   0.9273982048	   0.0906056464	  63.4874191284	   0.6369339228	  -0.2896799445	  64.3142318726	  -0.3732273877	  -1.7384775877	  65.2890548706
  20.9	   0.0486233719	  -1.7308342457	  55.8046150208	   0.0961287245	  -1.6144827604	  56.5538673401	  -0.1528492719	  -1.7344846725	  57.0493583679
  20.9	  -0.3425244391	  -1.4891731739	  50.0321083069	  -0.3068132699	  -1.4993748665	  50.5652999878	  -0.2519370615	  -1.6063320637	  50.1800041199
  21.0	   0.1740123034	  -1.4134631157	  43.9816894531	   0.1351961643	  -1.4203984737	  44.5038452148	  -0.0294178128	  -1.5055758953	  44.6924438477
  21.0	  -0.1874555498	  -2.0490856171	  36.6840705872	  -0.1613891721	  -1.9982942343	  37.3403091431	  -0.1119779572	  -1.7895097733	  37.8213882446
  21.1	   1.8259956837	  -1.2968798876	  31.4231910706	   1.6645820141	  -1.3538854122	  31.8471145630	   0.9004345536	  -1.5321561098	  32.6696891785
  21.1	  -0.7513939738	  -3.0211701393	  27.7965526581	  -0.5560060740	  -2.8863446712	  28.1775493622	   0.0375064388	  -2.3100287914	  28.9792175293
  21.1	   0.8020057082	  -2.0160169601	  26.2330951691	   0.6918047667	  -2.0866532326	  26.3757247925	   0.4368867874	  -2.1564345360	  26.5479698181
  21.2	   0.2505476475	  -1.0998269320	  27.3507747650	   0.2862344086	  -1.1796225309	  27.2718963623	   0.3395417929	  -1.6044545174	  25.9121284485
  21.2	   0.1115045100	  -2.3563070297	  22.2733745575	   0.1256743670	  -2.2609021664	  22.6914768219	   0.2204133421	  -1.9972282648	  23.3998413086
  21.3	  -0.2089124173	  -1.6576178074	  24.0520629883	  -0.1818296164	  -1.7064509392	  23.9420566559	  -0.0038697692	  -1.8198131323	  23.3364124298
  21.3	  -0.8980127573	  -1.5109014511	  23.6407241821	  -0.8400286436	  -1.5267359018	  23.6651382446	  -0.4709770083	  -1.6584352255	  22.7085742950
  21.3	   0.3344713449	  -1.9794431925	  19.8318405151	   0.2392525971	  -1.9427422285	  20.1244335175	  -0.0502045341	  -1.8261324167	  20.8474178314
  21.4	  -0.9962312579	  -1.6584252119	  22.4942302704	  -0.8961873651	  -1.6814523935	  22.2914390564	  -0.5444162488	  -1.7385209799	  21.6320953369
  21.4	  -0.2090185285	  -1.8466773033	  21.1726188660	  -0.2646847665	  -1.8332941532	  21.2603702545	  -0.3692018986	  -1.7950227261	  21.5185737610
