MkMagnettoSettings {rangeAcc = RA2, rangeGyro = RG125, cycleMag = CM200, frequencyAccAndGyro = FAG25, frequencyMag = FM600}
MkPortName {portName = "/dev/ttyUSB0"}
System Coordinate = Base (how as PNI)

Time         TimeStep MagX   MagY    MagZ   AccX   AccY   AccZ  GyroX  GyroY  GyroZ     Temp       Pitch   Roll  Azimuth
  15.5     0.0400490000    0.9730000000   19.9600000000   32.1730000000   -0.2456050000    0.6412350000    0.7106930000  -38.4120000000   95.6180000000   43.0830000000      30.1         14.3906282061   42.0589008937   33.4230951338 
  15.6     0.0400500000   -0.5860000000   18.6800000000   32.9460000000   -0.2423090000    0.6302490000    0.7493890000  -52.8850000000  121.4120000000   73.5260000000      29.9         13.8992235208   40.0644109709   39.5188827779 
  15.6     0.0400500000   -2.4660000000   17.4000000000   33.5860000000   -0.2829580000    0.6430660000    0.7430410000  -60.6640000000  125.0640000000   87.2290000000      30.1         16.0636293411   40.8746017383   48.4885063662 
  15.7     0.0400500000   -4.8400000000   15.1600000000   34.3460000000   -0.3245840000    0.5980220000    0.7286370000  -78.8850000000  125.0640000000   90.5570000000      29.9         19.0006590825   39.3771175622   54.4433425870 
  15.7     0.0400500000   -6.8660000000   13.5330000000   34.6130000000   -0.3416740000    0.5664060000    0.7529290000  -70.2590000000  116.1520000000   76.9920000000      29.8         19.9326173876   36.9530512136   60.0906477291 
  15.7     0.0400500000   -9.1600000000   12.2530000000   34.4930000000   -0.3536370000    0.5655510000    0.7653800000  -74.5720000000  125.0640000000   88.2510000000      30.1         20.3850972309   36.4612625235   71.2497354051 
  15.8     0.0400500000  -10.9330000000   10.6800000000   34.5730000000   -0.4071040000    0.5476070000    0.7103270000  -70.2130000000   92.9000000000   72.7480000000      30.2         24.4132449926   37.6294348232   72.2203605512 
  15.8     0.0400490000  -13.2930000000    9.2660000000   33.9730000000   -0.4429930000    0.5207510000    0.7095940000  -69.5490000000  125.0640000000   64.5190000000      30.1         26.7162015070   36.2738938497   77.0506965976 
  15.9     0.0400500000  -16.8000000000    8.5460000000   32.5460000000   -0.4719230000    0.5361320000    0.7569580000  -49.1450000000  125.0640000000   56.5110000000      29.9         26.9652885487   35.3088654272   93.3384235290 
  15.9     0.0400500000  -18.2530000000    7.6260000000   31.9860000000   -0.5335690000    0.5050040000    0.6860350000  -79.0150000000   84.7020000000   67.3660000000      30.1         32.0611498985   36.3575231705   87.3008969797 
  15.9     0.0400500000  -21.1730000000    6.6400000000   30.3600000000   -0.5557860000    0.4898680000    0.6993400000  -79.1220000000  125.0640000000   85.2900000000      29.9         33.0610403975   35.0101613836   99.9485827919 
  16.0     0.0400500000  -23.0660000000    6.3860000000   28.9730000000   -0.5694580000    0.4987790000    0.6109610000  -44.1750000000  104.0450000000   58.6480000000      29.9         35.8299427232   39.2276621205  103.4495421752 
  16.0     0.0400500000  -25.0800000000    5.8660000000   27.3200000000   -0.6137690000    0.4818110000    0.6646720000  -82.3890000000  110.8320000000   62.4420000000      29.9         36.7835635939   35.9378061484  112.9561523031 
  16.1     0.0400500000  -26.1730000000    4.9730000000   26.6130000000   -0.6206050000    0.4822990000    0.6400140000  -77.9920000000   57.0450000000   38.4190000000      30.1         37.7544910369   37.0007912833  115.8962664208 
  16.1     0.0400490000  -26.9860000000    3.5600000000   25.9200000000   -0.7027580000    0.3795160000    0.6188960000 -117.4580000000   58.2590000000   33.4120000000      30.2         44.0683441781   31.5172293981  104.5390290752 
  16.1     0.0400500000  -28.0530000000    0.9600000000   24.8930000000   -0.5902090000    0.5073240000    0.6761470000 -125.0610000000   57.0990000000   19.9080000000      29.9         34.9232988904   36.8814881333  128.4990799758 
  16.2     0.0400500000  -28.6800000000    0.6930000000   24.0260000000   -0.6833490000    0.3676750000    0.6601560000  -46.0680000000   36.6640000000   32.5340000000      30.1         42.1240534102   29.1156943063  122.1488708192 
  16.2     0.0400500000  -29.0260000000    0.8000000000   23.8930000000   -0.6809080000    0.3336180000    0.6546630000  -16.2900000000   13.1670000000   21.0220000000      30.1         42.8211924831   27.0035115102  122.9642483654 
  16.3     0.0400500000  -29.3060000000    0.1600000000   23.4130000000   -0.6053460000    0.4667960000    0.6322020000  -62.1140000000   22.7400000000   19.4120000000      30.1         37.6069274423   36.4408722374  130.2510754248 
  16.3     0.0400500000  -29.7330000000    0.2660000000   22.8400000000   -0.6661370000    0.3112790000    0.7070310000  -13.1900000000   18.7020000000   17.6030000000      30.1         40.7708934457   23.7620779337  134.4740497861 
  16.3     0.0400500000  -29.7200000000    0.4530000000   23.0130000000   -0.6634520000    0.3764640000    0.6225580000    8.8930000000    0.5190000000    4.8850000000      30.1         42.3623353241   31.1615676238  126.5265178267 
  16.4     0.0400490000  -29.8130000000    0.8400000000   22.8660000000   -0.6787100000    0.3582760000    0.6584470000   15.8770000000    4.9230000000    8.1980000000      29.8         42.1582679773   28.5516179732  129.3293328033 
  16.4     0.0400500000  -29.8130000000    0.8800000000   22.8800000000   -0.6917720000    0.3486320000    0.6590570000    7.1290000000   -3.4800000000   -5.3890000000      30.1         42.8558254424   27.8782185907  128.2440886209 
  16.5     0.0400500000  -29.8400000000    0.9860000000   22.7200000000   -0.6551510000    0.4182120000    0.6148680000   13.3890000000   -0.0610000000   -1.6480000000      30.1         41.3811702116   34.2221857627  128.7595855555 
  16.5     0.0400500000  -29.7060000000    1.3330000000   23.0000000000   -0.6923820000    0.3508300000    0.6138910000   16.2670000000   -2.6330000000   -0.3660000000      30.1         44.3987905934   29.7473538205  123.5117278887 
  16.5     0.0400500000  -29.8400000000    1.2660000000   22.8530000000   -0.6741940000    0.4029540000    0.6312250000    3.8470000000    5.3890000000   -4.2970000000      29.9         41.9958598084   32.5528685422  128.1876357516 
  16.6     0.0400500000  -29.8930000000    1.3060000000   22.7730000000   -0.6965330000    0.3820800000    0.6337890000    4.3350000000   -1.6410000000   -4.3350000000      30.1         43.2649356243   31.0836939207  126.7303191515 
  16.6     0.0400620000  -29.9060000000    1.2400000000   22.8530000000   -0.6730950000    0.3967280000    0.6136470000   -0.4730000000    4.1600000000   -3.4190000000      30.1         42.6492857625   32.8830115836  126.9122970454 
  16.7     0.0400370000  -29.9330000000    1.2530000000   22.8000000000   -0.6958000000    0.3717040000    0.6182860000    5.8700000000    2.0680000000   -3.2740000000      29.9         43.9644878850   31.0136352903  125.2069297504 
  16.7     0.0400500000  -30.0400000000    1.2260000000   22.7330000000   -0.6823730000    0.4174800000    0.6376950000    7.2820000000   -0.0380000000   -5.2360000000      30.1         41.8371635014   33.2115791567  128.9827517859 
  16.7     0.0400500000  -29.9860000000    1.3730000000   22.6800000000   -0.6815180000    0.3945310000    0.6319580000   20.1830000000   -6.0300000000  -10.0990000000      29.8         42.4519246446   31.9765083614  128.5690598377 
  16.8     0.0400500000  -29.7460000000    1.5460000000   23.1330000000   -0.6850580000    0.3864740000    0.6480710000   37.5640000000  -14.3050000000  -22.1450000000      30.2         42.2360811720   30.8095322889  127.7158667734 
  16.8     0.0400500000  -29.4400000000    1.6930000000   23.5600000000   -0.7017820000    0.4024650000    0.6295160000   58.6410000000  -25.9230000000  -38.7170000000      29.9         43.2056731997   32.5917775868  122.7480244305 
  16.9     0.0400500000  -29.1060000000    1.7730000000   23.8660000000   -0.6791990000    0.4299310000    0.5720210000   46.8240000000  -23.7550000000  -32.4500000000      30.1         43.5060216758   36.9285245287  119.2727639907 
  16.9     0.0400500000  -28.7060000000    2.8530000000   24.2530000000   -0.6936030000    0.4061270000    0.6571040000  125.0640000000  -35.7480000000  -36.9840000000      30.1         41.9204013334   31.7183825750  122.4876778695 
  16.9     0.0400490000  -27.7060000000    4.6800000000   25.3460000000   -0.6391600000    0.4411620000    0.5507810000  124.8470000000  -64.8240000000  -41.8160000000      29.9         42.1682974697   38.6938670436  113.4576097322 
  17.0     0.0400500000  -26.9330000000    4.8400000000   26.1200000000   -0.6861570000    0.4760740000    0.6126700000   83.0300000000  -60.7090000000  -66.0760000000      29.8         41.4877479190   37.8489217114  110.4238644437 
  17.0     0.0400500000  -26.0800000000    5.9060000000   26.6400000000   -0.6867670000    0.5096430000    0.5421140000  101.1520000000  -52.5260000000  -39.5720000000      29.9         42.7070383965   43.2316633034  103.1436629936 
  17.1     0.0400500000  -25.4000000000    7.6530000000   27.0530000000   -0.6536860000    0.5133050000    0.6060790000   83.3200000000  -36.7250000000  -14.1370000000      30.1         39.4555950130   40.2621819827  106.0497914376 
  17.1     0.0400500000  -24.4660000000    8.1730000000   27.7200000000   -0.6248770000    0.5541990000    0.5826410000   49.1830000000  -60.0150000000  -20.1520000000      29.9         37.8506135433   43.5668460951  105.0232330764 
  17.1     0.0400500000  -23.2000000000    8.8800000000   28.5200000000   -0.6243890000    0.4927970000    0.5341790000   66.3120000000  -77.2970000000  -38.9840000000      30.1         40.6667839657   42.6925147863   90.0601600131 
  17.2     0.0400500000  -22.3860000000    9.4400000000   28.8800000000   -0.6392820000    0.5308830000    0.5931390000   48.1520000000  -46.4120000000  -36.9840000000      29.8         38.7678132321   41.8298082710   90.1747784347 
  17.2     0.0400490000  -21.5860000000    9.6530000000   29.5460000000   -0.6043700000    0.5825190000    0.6143790000   32.5950000000  -52.6410000000  -46.8850000000      30.1         35.5211427553   43.4752146194   95.3720414247 
  17.3     0.0400500000  -19.7730000000    9.6930000000   30.7060000000   -0.6169430000    0.5277090000    0.5612790000   45.7170000000 -106.9080000000  -61.8540000000      30.1         38.6881729703   43.2343144312   79.0620361236 
  17.3     0.0400500000  -18.8130000000   10.0660000000   31.0930000000   -0.5596920000    0.4952390000    0.6072990000   35.6480000000  -55.5800000000  -35.9610000000      29.9         35.5356106292   39.1964882508   78.5808553333 
  17.3     0.0400500000  -17.4260000000   10.5600000000   31.8260000000   -0.5842280000    0.5620110000    0.6405020000   29.2060000000  -71.6480000000  -38.1670000000      29.9         34.4353711683   41.2654603028   76.6667950911 
  17.4     0.0400500000  -16.5460000000   10.7060000000   32.1860000000   -0.5604240000    0.5119620000    0.6120600000   12.6100000000  -35.7480000000  -10.3430000000      29.9         35.0815434946   39.9110394027   69.7171163543 
  17.4     0.0400500000  -15.9060000000   11.0000000000   32.3600000000   -0.5584710000    0.5549310000    0.6865230000   22.1900000000  -38.8930000000  -15.9460000000      29.9         32.3192108795   38.9493389104   72.5296776312 
  17.5     0.0400500000  -14.7460000000   11.3730000000   32.7460000000   -0.5500480000    0.5434570000    0.6331780000   22.0000000000  -73.1670000000  -25.0300000000      29.9         33.3927316065   40.6395092634   66.8041742141 
  17.5     0.0400490000  -13.5060000000   11.6400000000   33.2660000000   -0.4907220000    0.5218500000    0.6730950000    7.9160000000  -38.9380000000  -14.5570000000      29.9         29.9493020122   37.7863920829   65.9841915632 
  17.5     0.0400500000  -12.8000000000   12.1600000000   33.3330000000   -0.5255120000    0.5782470000    0.7006830000   28.1060000000  -37.0830000000   -6.4960000000      29.9         30.0474625541   39.5315595887   64.4126204596 
  17.6     0.0400500000  -11.7730000000   12.4530000000   33.5330000000   -0.4567870000    0.5206290000    0.6867670000   14.9690000000  -54.4500000000  -14.4730000000      29.9         27.9252350389   37.1652858467   61.3944949772 
  17.6     0.0400500000  -10.5060000000   13.2000000000   33.7600000000   -0.4808340000    0.5755610000    0.6876220000   28.2290000000  -52.3350000000  -17.9840000000      30.1         28.2010235882   39.9303798895   58.8521522294 
  17.7     0.0400500000   -9.3730000000   14.0130000000   33.7330000000   -0.4190670000    0.5529780000    0.7302240000   38.7020000000  -60.6560000000  -16.0990000000      30.2         24.5845109996   37.1356179088   56.0717628160 
  17.7     0.0400500000   -8.6000000000   14.5200000000   33.6530000000   -0.4185790000    0.5975340000    0.7103270000   32.6330000000  -40.4650000000  -18.4580000000      30.1         24.2726650485   40.0708739761   58.0180841192 
  17.7     0.0400500000   -7.7330000000   15.3200000000   33.4800000000   -0.4091790000    0.5900870000    0.6972650000   33.7250000000  -43.6480000000  -14.4350000000      29.9         24.1300701253   40.2408372464   53.1820057096 
  17.8     0.0400490000   -6.8260000000   16.2800000000   33.3060000000   -0.3848870000    0.6035150000    0.6934810000   37.7700000000  -49.7090000000  -27.4350000000      29.9         22.7173850932   41.0320396767   51.8310296143 
  17.8     0.0400500000   -5.9330000000   17.0000000000   33.0800000000   -0.3803710000    0.5955810000    0.6807860000   34.6640000000  -52.0760000000  -28.0680000000      30.1         22.8074745800   41.1808363681   46.5228240756 
  17.9     0.0400500000   -5.4800000000   17.2400000000   32.9600000000   -0.3560790000    0.5972900000    0.6844480000   14.6330000000  -30.7400000000  -18.0990000000      29.9         21.4040256831   41.1098837832   46.9943937116 
  17.9     0.0400500000   -4.8130000000   18.0930000000   32.7200000000   -0.3688960000    0.6699210000    0.7362060000   30.9770000000  -46.6180000000  -33.6710000000      30.1         20.3350055123   42.3010678933   46.7458368881 
  17.9     0.0400500000   -4.2000000000   18.7200000000   32.4390000000   -0.3708490000    0.5815420000    0.6322020000   26.0000000000  -38.4880000000  -28.0830000000      30.1         23.3510576594   42.6099404854   37.5910534299 
  18.0     0.0400500000   -4.2400000000   18.5600000000   32.4930000000   -0.3575430000    0.6304930000    0.6887200000   -2.4040000000   -8.8010000000  -20.1290000000      29.9         20.9527404258   42.4727375701   42.2215114127 
  18.0     0.0400500000   -4.2260000000   18.4130000000   32.5200000000   -0.3767080000    0.6494140000    0.7099600000   -6.3280000000   -2.8770000000   -3.2130000000      30.1         21.3811837773   42.4497532948   41.8290344895 
  18.1     0.0400490000   -4.2530000000   18.2260000000   32.7200000000   -0.3708490000    0.6140130000    0.6810300000  -14.9310000000    3.5410000000   -4.7860000000      29.8         22.0200607752   42.0376511284   40.6725472746 
